dataset,extraction,layer,auc_vs_all_controls,auc_vs_neutral,auc_std
S2_3P,mean,23,0.8755,0.7799999999999999,0.04054010360124899
S2_3P,mean,24,0.8764999999999998,0.775,0.03868462226776941
S2_3P,mean,25,0.8675,0.7785,0.03427827300200521
S2_3P,mean,26,0.881,0.7805,0.03733630940518892
S2_3P,mean,27,0.8855000000000001,0.7895,0.03454706934024939
S2_3P,mean,28,0.8870000000000001,0.7945,0.03344398301638127
S2_3P,mean,29,0.892,0.797,0.02972372789540369
S2_3P,mean,30,0.8995000000000001,0.79,0.029470324056582765
S2_3P,mean,31,0.9004999999999999,0.7905,0.028870400066504088
S2_3P,mean,32,0.9055000000000002,0.8019999999999999,0.031678068122914294
S2_3P,mean,33,0.908,0.7994999999999999,0.03299242337264719
S2_3P,mean,34,0.9129999999999999,0.789,0.03163858403911271
S2_3P,mean,35,0.9145,0.7915,0.031835514759463175
S2_3P,mean,36,0.9145,0.7949999999999999,0.030757112998459384
S2_3P,mean,37,0.917,0.7935000000000001,0.02895686447114055
S2_3P,mean,38,0.916,0.8005000000000001,0.02718455443813629
S2_3P,mean,39,0.9185000000000001,0.7985,0.031168894751017397
S2_3P,mean,40,0.9190000000000002,0.8019999999999999,0.029436372059069973
S2_3P,mean,41,0.9189999999999999,0.8039999999999999,0.03281005943304577
S2_3P,mean,42,0.9185000000000001,0.8095000000000001,0.028222331583340185
S2_3P,mean,43,0.9190000000000002,0.8130000000000001,0.03035621847332108
S2_3P,mean,44,0.916,0.817,0.030149626863362634
S2_3P,mean,45,0.916,0.8225,0.0296057426861749
S2_3P,mean,46,0.9199999999999999,0.8344999999999999,0.028853076092507018
S2_3P,mean,47,0.923,0.8360000000000001,0.029214722315983068
S2_3P,mean,48,0.916,0.8400000000000001,0.036762752889303585
S2_3P,mean,49,0.915,0.8390000000000001,0.03365263734092772
S2_3P,mean,50,0.9135,0.8434999999999999,0.03662649314362486
S2_3P,mean,51,0.9129999999999999,0.8445,0.033593154064481615
S2_3P,mean,52,0.914,0.8475000000000001,0.03092733418838422
S2_3P,mean,53,0.9075,0.852,0.0389551023615649
S2_3P,mean,54,0.9084999999999999,0.8554999999999999,0.03865229618017539
S2_3P,mean,55,0.9105000000000001,0.8625,0.03222576608864402
S2_3P,mean,56,0.9165000000000001,0.861,0.030232432915661935
